Trace,Search,Category,State,Event start,End,baseline pa,peak amp,time to peak,time of peak,antipeak a,time to antipeak,time of antipeak,half width,half amplitude,time to rise,time to decay,rise tau,decay tau,max rise slope,time to max rise slope,max decay,time to max decay slope,rise slope 10% to 90%,decay slope 90% to 10%,decay time,area pH,area pA,instant freq,interevent interval,sd of fit,template
18,1,1,A,1099,1100.390747,1.991999984,-44.71660995,0.5,1099.5,-12.97832775,0,1099,Not found,-22.35830498,0.110826038,Not found,0.38421157,0.469429076,-90.1442337,0.15234375,39.0625,0.75,Not found,Not found,Not found,Not found,-49.08531952,4.690365314,213.2030029,N/A,N/A
18,1,1,A,1210.796997,1213.500122,1.991999984,-60.58575058,0.703125,1211.500122,-14.80938244,0,1210.796997,2.224050045,-30.29287529,0.163504601,2.387554646,0.453660518,3.747108459,-102.1634598,0.15234375,32.55208206,1.25,Not found,Not found,Not found,Not found,-119.6777267,8.928561211,112.0001221,N/A,N/A
18,1,1,A,1334,1335.390747,1.991999984,-44.71660995,0.6015625,1334.601563,-15.419734,0,1334,Not found,-22.35830498,Not found,Not found,0.342373848,0.529942811,-78.125,0.15234375,36.05769348,0.44921875,Not found,Not found,Not found,Not found,-49.62891388,8.123381615,123.1014404,N/A,N/A
18,1,1,A,1659.5,1660.890747,1.991999984,-44.71660995,0.6015625,1660.101563,-7.485164165,0,1659.5,Not found,-22.35830498,0.198188707,Not found,0.687011719,0.360818744,-84.63541412,0.25,45.57291794,0.6484375,Not found,Not found,Not found,Not found,-46.22429657,3.072196722,325.5,N/A,N/A
18,1,1,A,1735.296997,1738.804688,1.991999984,-50.20977402,0.6015625,1735.89856,-14.19903088,0,1735.296997,1.95705688,-25.10488701,0.115114957,2.072171926,0.371852368,1.164432883,-96.15384674,0.05078125,30.04807663,0.65234375,Not found,Not found,Not found,Not found,-112.7452774,13.19313431,75.79699707,N/A,N/A
18,1,1,A,1788.10144,1789.703003,1.991999984,-30.67852402,0.6015625,1788.703003,-13.58867931,0,1788.10144,Not found,-15.33926201,Not found,Not found,0.320780605,0.170669779,-48.07692337,0.05078125,18.02884674,0.14453125,Not found,Not found,Not found,Not found,-41.75690079,18.93778038,52.80450058,N/A,N/A
18,1,1,A,1860.296997,1862.203003,1.991999984,-51.43047714,0.703125,1861.000122,-11.75762463,0,1860.296997,Not found,-25.71523857,0.16837813,Not found,0.422901869,2.086743355,-90.1442337,0.15234375,32.55208206,0.75,Not found,Not found,Not found,Not found,-72.55716705,13.83182049,72.29706573,N/A,N/A
18,1,1,A,2061.898438,2063.203125,1.991999984,-43.49590683,0.5,2062.398438,-14.80938244,0,2061.898438,Not found,-21.74795341,Not found,Not found,0.285718739,2.015158176,-90.1442337,0.15234375,30.04807663,0.65234375,Not found,Not found,Not found,Not found,-44.24589539,4.965283394,201.3983765,N/A,N/A
18,1,1,A,2187.297119,2188.890869,1.991999984,-38.00274277,0.703125,2188.000244,-17.25078964,0,2187.297119,Not found,-19.00137138,Not found,Not found,0.297578543,1.101454854,-60.09615326,0.05078125,26.04166603,0.25,Not found,Not found,Not found,Not found,-48.84144592,7.961680412,125.6016235,N/A,N/A
18,1,1,A,2288.398438,2290.101563,1.991999984,-34.95098495,0.6015625,2289,-20.30254745,0,2288.398438,Not found,-17.47549248,Not found,Not found,0.30650574,1.901484013,-48.07692337,0.05078125,18.02884674,0.44921875,Not found,Not found,Not found,Not found,-50.38969421,9.900996208,100.999939,N/A,N/A
18,1,1,A,2437.5,2438.890869,1.991999984,-42.88555527,0.6015625,2438.101563,-16.64043808,0,2437.5,Not found,-21.44277763,Not found,Not found,0.431930631,0.77768904,-65.10416412,0.25,39.0625,0.6484375,Not found,Not found,Not found,Not found,-46.72974396,6.706840515,149.1015015,N/A,N/A
18,1,1,A,2497.898438,2499.703125,1.991999984,-49.59942245,0.8984375,2498.796875,-23.96465683,0,2497.898438,Not found,-24.79971123,0.110910147,Not found,1.454059839,0.907516003,-58.59375,0.3515625,42.06730652,0.55078125,Not found,Not found,Not found,Not found,-68.64983368,16.47571945,60.69537354,N/A,N/A
18,1,1,A,2597.5,2599.203125,1.991999984,-34.34063339,1,2598.5,-12.36797619,0,2597.5,Not found,-17.1703167,Not found,Not found,0.254454911,0.235030979,-60.09615326,0.05078125,30.04807663,0.44921875,Not found,Not found,Not found,Not found,-49.96054077,10.0297823,99.70306396,N/A,N/A
18,1,1,A,2863.297119,2864.890869,1.991999984,-44.10625839,0.6015625,2863.898682,-17.8611412,0,2863.297119,Not found,-22.0531292,Not found,Not found,1.042423844,0.738327563,-54.08654022,0.25390625,32.55208206,0.8515625,Not found,Not found,Not found,Not found,-55.35980988,3.767917871,265.3985596,N/A,N/A
18,1,1,A,2993.297119,2994.804688,1.991999984,-42.88555527,0.6015625,2993.898682,-15.419734,0,2993.297119,Not found,-21.44277763,Not found,Not found,0.363020211,0.835133374,-72.11538696,0.05078125,30.04807663,0.75390625,Not found,Not found,Not found,Not found,-51.02583313,7.692307472,130,N/A,N/A
18,1,1,A,3057.5,3059.804688,1.991999984,-66.68926239,0.703125,3058.203125,-12.97832775,0,3057.5,1.785657763,-33.3446312,0.179603904,1.965261698,0.418827772,4.256865978,-123.6979141,0.25,42.06730652,0.44921875,Not found,Not found,Not found,Not found,-105.9617462,15.55099583,64.30456543,N/A,N/A
18,1,1,A,3462.5,3464.5,1.991999984,-42.88555527,0.6015625,3463.101563,-19.69219589,0,3462.5,Not found,-21.44277763,Not found,Not found,0.583193123,2.721542597,-54.08654022,0.15234375,26.04166603,0.6484375,Not found,Not found,Not found,Not found,-68.49053192,2.469755173,404.8984375,N/A,N/A
18,1,1,A,3641,3642.890869,1.991999984,-49.59942245,0.703125,3641.703125,-7.485164165,0,3641,Not found,-24.79971123,0.212286741,Not found,0.523531497,10.53778648,-91.14583588,0.25,36.05769348,0.34765625,Not found,Not found,Not found,Not found,-67.25222778,5.59905529,178.6015625,N/A,N/A
18,1,1,A,3743.101563,3744.5,1.991999984,-44.71660995,0.6015625,3743.703125,-8.705866814,0,3743.101563,Not found,-22.35830498,0.205237716,Not found,0.930945337,0.709323287,-84.13461304,0.24609375,36.05769348,0.44921875,Not found,Not found,Not found,Not found,-45.44353867,9.803927422,101.999939,N/A,N/A
18,1,1,A,3836.101563,3838,1.991999984,-57.53399277,0.796875,3836.898438,-6.26446104,0,3836.101563,1.44940412,-28.76699638,0.289211452,1.738615632,0.994597375,3.402315378,-90.1442337,0.24609375,42.06730652,0.55078125,Not found,Not found,Not found,Not found,-73.60494995,10.73015308,93.1953125,N/A,N/A
18,1,1,A,4088.297119,4090.390869,1.991999984,-49.59942245,0.703125,4089.000244,-18.47149277,0,4088.297119,Not found,-24.79971123,0.173425347,Not found,1.145732045,2.054805994,-72.11538696,0.25390625,26.04166603,0.75,Not found,Not found,Not found,Not found,-78.20449066,3.966652393,252.1017456,N/A,N/A
18,1,1,A,4594.898438,4596.601563,1.991999984,-34.34063339,0.5,4595.398438,-20.91289902,0,4594.898438,Not found,-17.1703167,Not found,Not found,0.408733338,0.159267575,-36.05769348,0.15234375,24.03846169,1.05078125,Not found,Not found,Not found,Not found,-53.32224274,1.974729896,506.3983765,N/A,N/A
18,1,1,A,4633,4634.390625,1.991999984,-36.78203964,0.6015625,4633.601563,-9.926569939,0,4633,Not found,-18.39101982,0.125837237,Not found,0.357428879,0.664465785,-72.11538696,0.15234375,26.04166603,0.6484375,Not found,Not found,Not found,Not found,-40.4974823,26.17591286,38.20306396,N/A,N/A
18,1,1,A,4664.101563,4665.804688,1.991999984,-52.0408287,0.796875,4664.898438,-4.433406353,0,4664.101563,Not found,-26.02041435,0.285826027,Not found,0.778911054,1.165938854,-90.1442337,0.24609375,36.05769348,0.55078125,-80.22305298,0.558804154,Not found,Not found,-61.33310699,31.95213509,31.29681206,N/A,N/A
18,1,1,A,4771,4772.390625,1.991999984,-36.17168808,0.5,4771.5,-20.91289902,0,4771,Not found,-18.08584404,Not found,Not found,0.398476183,1.186375856,-42.06730652,0.15234375,18.02884674,0.55078125,Not found,Not found,Not found,Not found,-42.40006256,9.380720139,106.6016235,N/A,N/A
18,1,1,A,4951,4952.703125,1.991999984,-46.54766464,0.6015625,4951.601563,-13.58867931,0,4951,Not found,-23.27383232,0.12396995,Not found,0.411804587,30.04107285,-78.125,0.15234375,24.03846169,0.24609375,Not found,Not found,Not found,Not found,-59.79769135,5.552422523,180.1015625,N/A,N/A
19,1,1,A,246.3984985,248.3907471,1.991999984,-42.2752037,0.703125,247.1016235,-15.419734,0,246.3984985,Not found,-21.13760185,0.105717011,Not found,0.548079371,0.819750845,-54.08654022,0.15234375,24.03846169,1.05078125,Not found,Not found,Not found,Not found,-67.78355408,N/A,Not found,N/A,N/A
19,1,1,A,251,252.6015625,1.991999984,-39.83379745,0.703125,251.703125,-14.19903088,0,251,Not found,-19.91689873,Not found,Not found,0.328941226,0.356374472,-66.1057663,0.05078125,30.04807663,0.74609375,Not found,Not found,Not found,Not found,-52.46666336,217.3204346,4.601500034,N/A,N/A
19,1,1,A,259.3984985,261.203064,1.991999984,-58.75469589,0.6015625,260.000061,-9.316218376,0,259.3984985,1.417689085,-29.37734795,0.187221095,1.604910135,0.510312915,3.828809261,-120.1923065,0.15234375,42.06730652,0.65234375,Not found,Not found,Not found,Not found,-74.03809357,120.5263977,8.296937943,N/A,N/A
19,1,1,A,412.5,413.8907471,1.991999984,-38.61309433,0.796875,413.296875,-23.96465683,0,412.5,Not found,-19.30654716,Not found,Not found,0.685088277,0.339791477,-36.05769348,0.55078125,36.05769348,0.35546875,Not found,Not found,Not found,Not found,-43.60646057,6.523293018,153.296814,N/A,N/A
19,1,1,A,856,857.8046875,1.991999984,-47.76836777,0.703125,856.703125,-9.316218376,0,856,Not found,-23.88418388,0.217719957,Not found,0.73649627,2.187917233,-78.125,0.25,30.04807663,0.34765625,Not found,Not found,Not found,Not found,-63.04222488,2.255268097,443.40625,N/A,N/A
19,1,1,A,868.6015015,870.3907471,1.991999984,-38.00274277,0.6953125,869.296814,-17.8611412,0,868.6015015,Not found,-19.00137138,Not found,Not found,0.759741783,1.23511672,-45.57291794,0.1484375,18.02884674,0.75390625,Not found,Not found,Not found,Not found,-55.01931,79.40486145,12.59368706,N/A,N/A
19,1,1,A,900.2969971,901.8046875,1.991999984,-33.73028183,0.6015625,900.8985596,-20.91289902,0,900.2969971,Not found,-16.86514091,Not found,Not found,0.43950069,0.576580465,-36.05769348,0.05078125,18.02884674,0.75390625,Not found,Not found,Not found,Not found,-44.99384308,31.6438179,31.60174942,N/A,N/A
19,1,1,A,1546.10144,1548.203003,1.991999984,-47.76836777,0.796875,1546.898315,-7.485164165,0,1546.10144,Not found,-23.88418388,0.219587237,Not found,0.537800193,0.810802042,-84.63541412,0.1484375,36.05769348,1.05078125,Not found,Not found,Not found,Not found,-75.85493469,1.547988057,645.9998169,N/A,N/A
19,1,1,A,2219.898438,2221.304688,1.991999984,-33.73028183,0.6015625,2220.5,-17.25078964,0,2219.898438,Not found,-16.86514091,Not found,Not found,0.295853704,0.782215536,-48.07692337,0.15234375,18.02884674,0.34765625,Not found,Not found,Not found,Not found,-40.58582687,1.484556794,673.6016846,N/A,N/A
19,1,1,A,2647.398438,2649,1.991999984,-44.71660995,0.6015625,2648,-8.705866814,0,2647.398438,Not found,-22.35830498,0.151451036,Not found,0.347932965,1.99858284,-90.1442337,0.15234375,30.04807663,0.34765625,Not found,Not found,Not found,Not found,-53.53001022,2.339181185,427.5,N/A,N/A
19,1,1,A,2733.297119,2735,1.991999984,-51.43047714,0.6015625,2733.898682,-16.03008652,0,2733.297119,Not found,-25.71523857,0.10707324,Not found,0.337423593,4.699581146,-96.15384674,0.15234375,45.57291794,0.3515625,Not found,Not found,Not found,Not found,-65.56265259,11.64164639,85.89849854,N/A,N/A
19,1,1,A,3118.101563,3119.601563,1.991999984,-39.83379745,0.6015625,3118.703125,-8.095515251,0,3118.101563,Not found,-19.91689873,0.159126207,Not found,0.446010053,0.434283048,-78.125,0.1484375,30.04807663,0.64453125,Not found,Not found,Not found,Not found,-46.47077942,2.598722219,384.8045044,N/A,N/A
19,1,1,A,3156.601563,3158.390869,1.991999984,-45.32696152,0.6953125,3157.296875,-11.14727306,0,3156.601563,Not found,-22.66348076,0.194076434,Not found,0.803209722,2.144707441,-66.1057663,0.24609375,24.03846169,0.25390625,Not found,Not found,Not found,Not found,-60.26928711,25.91093063,38.59375,N/A,N/A
19,1,1,A,3180.601563,3183.304688,1.991999984,-55.09258652,1.296875,3181.898438,-17.25078964,0,3180.601563,2.23851943,-27.54629326,0.265944183,2.504463434,1.823064566,3.730983496,-42.06730652,0.24609375,32.55208206,0.8515625,Not found,Not found,Not found,Not found,-106.7363663,40.64782333,24.6015625,N/A,N/A
19,1,1,A,3211.398438,3212.804688,1.991999984,-44.71660995,0.5,3211.898438,-16.03008652,0,3211.398438,Not found,-22.35830498,Not found,Not found,0.510059655,0.534371555,-72.11538696,0.15234375,36.05769348,0.44921875,Not found,Not found,Not found,Not found,-49.01153946,33.33319473,30.00012589,N/A,N/A
19,1,1,A,3402,3403.890869,1.991999984,-37.3923912,0.5,3402.5,-11.75762463,0,3402,Not found,-18.6961956,Not found,Not found,0.27929008,0.549929857,-78.125,0.15234375,18.02884674,1.05078125,Not found,Not found,Not found,Not found,-58.58332443,5.246548653,190.6015015,N/A,N/A
19,1,1,A,3470.797119,3472.5,1.991999984,-43.49590683,0.6015625,3471.398682,-14.19903088,0,3470.797119,Not found,-21.74795341,Not found,Not found,0.297813773,1.193243742,-84.13461304,0.15234375,26.04166603,0.8515625,Not found,Not found,Not found,Not found,-58.47685242,14.51409054,68.89855957,N/A,N/A
19,1,1,A,3998.297119,4000,1.991999984,-50.82012558,0.6015625,3998.898682,-14.80938244,0,3998.297119,Not found,-25.41006279,0.117596872,Not found,0.359496623,0.856554925,-90.1442337,0.05078125,36.05769348,0.55078125,Not found,Not found,Not found,Not found,-66.35420227,1.895734549,527.5,N/A,N/A
19,1,1,A,4379,4381,1.991999984,-35.56133652,0.8984375,4379.898438,-13.58867931,0,4379,Not found,-17.78066826,Not found,Not found,0.398361742,0.742436528,-48.07692337,0.15234375,18.02884674,0.75390625,Not found,Not found,Not found,Not found,-59.88362122,2.62467289,380.9998779,N/A,N/A
19,1,1,A,4705.5,4706.804688,1.991999984,-33.11993027,0.3984375,4705.898438,-19.08184433,0,4705.5,Not found,-16.55996513,Not found,Not found,0.258737922,0.272443503,-54.08654022,0.05078125,18.02884674,0.55078125,Not found,Not found,Not found,Not found,-38.4713974,3.067484617,326,N/A,N/A
19,1,1,A,4815.101563,4816.890625,1.991999984,-43.49590683,0.6953125,4815.796875,-3.82305479,0,4815.101563,Not found,-21.74795341,0.229438707,Not found,0.579151273,7.689556122,-91.14583588,0.1484375,32.55208206,0.453125,-71.06460571,0.523750007,Not found,Not found,-55.77271271,9.099315643,109.8983765,N/A,N/A
19,1,1,A,4987.296875,4988.601563,1.991999984,-38.00274277,0.5,4987.796875,-12.97832775,0,4987.296875,Not found,-19.00137138,Not found,Not found,0.268933535,1.354313254,-78.125,0.15234375,24.03846169,0.55078125,Not found,Not found,Not found,Not found,-39.77793121,5.813947201,172.0001831,N/A,N/A
20,1,1,A,23,25.1015625,1.991999984,-55.70293808,0.703125,23.703125,-6.26446104,0,23,1.687713981,-27.85146904,0.252157152,1.939871073,0.767612517,4.023901939,-104.1666641,0.25,32.55208206,1.046875,Not found,Not found,Not found,Not found,-81.4243927,N/A,Not found,N/A,N/A
20,1,1,A,143.5,145.203064,1.991999984,-34.95098495,0.703125,144.203125,-12.36797619,0,143.5,Not found,-17.47549248,0.106236324,Not found,0.481138468,0.338759035,-48.07692337,0.15234375,18.02884674,0.64453125,Not found,Not found,Not found,Not found,-49.59814453,8.298755646,120.5,N/A,N/A
20,1,1,A,149.7969971,151.804657,1.991999984,-52.65118027,0.6015625,150.3985596,-12.36797619,0,149.7969971,Not found,-26.32559013,0.157854497,Not found,0.47852084,9.924505234,-96.15384674,0.15234375,30.04807663,0.65234375,Not found,Not found,Not found,Not found,-76.77922058,161.4091034,6.195437431,N/A,N/A
20,1,1,A,173.3984985,175.703064,1.991999984,-43.49590683,0.6015625,174.000061,-16.03008652,0,173.3984985,Not found,-21.74795341,0.105717011,Not found,0.679655671,1.173171997,-60.09615326,0.25390625,26.04166603,0.25,Not found,Not found,Not found,Not found,-79.44006348,42.37018967,23.60149956,N/A,N/A
20,1,1,A,284.3984985,285.703064,1.991999984,-36.17168808,0.5,284.8984985,-17.8611412,0,284.3984985,Not found,-18.08584404,Not found,Not found,0.609371305,0.357842326,-48.07692337,0.05078125,24.03846169,0.55078125,Not found,Not found,Not found,Not found,-39.56335449,9.017259598,110.8984375,N/A,N/A
20,1,1,A,366.1015015,367.804657,1.991999984,-47.1580162,0.6953125,366.796814,-0.771296859,0,366.1015015,Not found,-23.5790081,0.265513539,Not found,0.680932999,2.288471222,-97.65625,0.1484375,32.55208206,0.453125,-84.20478058,0.466861695,Not found,Not found,-54.91011047,12.21026421,81.89831543,N/A,N/A
20,1,1,A,481.5,483.304657,1.991999984,-56.31328964,0.703125,482.203125,-17.8611412,0,481.5,1.453235984,-28.15664482,0.191629678,1.644865632,1.33357501,1.592051506,-78.125,0.34765625,42.06730652,0.64453125,Not found,Not found,Not found,Not found,-73.11302948,8.665037155,115.406311,N/A,N/A
20,1,1,A,1297.5,1299.203003,1.991999984,-47.76836777,0.796875,1298.296875,-10.5369215,0,1297.5,Not found,-23.88418388,0.264594942,Not found,1.171147466,0.854477644,-78.125,0.25,36.05769348,0.55078125,Not found,Not found,Not found,Not found,-58.21936035,1.225349426,816.09375,N/A,N/A
20,1,1,A,1482.796997,1486.804688,1.991999984,-45.32696152,2.8046875,1485.601685,-15.419734,0,1482.796997,Not found,-22.66348076,0.137974605,Not found,0.26515311,0.555927157,-54.08654022,0.05078125,30.04807663,0.74609375,Not found,Not found,Not found,Not found,-143.9393768,5.338891029,187.3048096,N/A,N/A
20,1,1,A,1829.39856,1831.000122,1.991999984,-47.76836777,0.6015625,1830.000122,-19.69219589,0,1829.39856,Not found,-23.88418388,Not found,Not found,0.740790069,0.75494504,-60.09615326,0.15234375,36.05769348,0.55078125,Not found,Not found,Not found,Not found,-59.66213608,2.903614283,344.3983765,N/A,N/A
20,1,1,A,1889,1890.390747,1.991999984,-38.61309433,0.6015625,1889.601563,-4.433406353,0,1889,Not found,-19.30654716,0.184032366,Not found,0.400924176,2.150281906,-84.63541412,0.25,26.04166603,0.1484375,Not found,Not found,Not found,Not found,-39.28154755,16.77810097,59.60150146,N/A,N/A
20,1,1,A,2101.101563,2104.601563,1.991999984,-53.26153183,2.5,2103.601563,-19.69219589,0,2101.101563,3.039033651,-26.63076591,0.331613272,3.370646954,0.503062606,2.330010891,-71.61458588,2.1484375,42.06730652,0.34765625,Not found,Not found,Not found,Not found,-129.0995331,4.672898769,213.999939,N/A,N/A
20,1,1,A,2240,2241.390869,1.991999984,-43.49590683,0.6015625,2240.601563,-8.705866814,0,2240,Not found,-21.74795341,0.1550145,Not found,0.403505325,0.478365302,-84.13461304,0.15234375,36.05769348,0.44921875,Not found,Not found,Not found,Not found,-46.04309845,7.299266815,137.000061,N/A,N/A
20,1,1,A,2346.898438,2348.203125,1.991999984,-38.00274277,0.6015625,2347.5,-19.08184433,0,2346.898438,Not found,-19.00137138,Not found,Not found,0.36460197,0.550393939,-54.08654022,0.05078125,30.04807663,0.55078125,Not found,Not found,Not found,Not found,-40.96525574,9.354668617,106.8984985,N/A,N/A
20,1,1,A,2352.101563,2353.5,1.991999984,-34.34063339,0.6953125,2352.796875,-9.316218376,0,2352.101563,Not found,-17.1703167,0.137826443,Not found,0.39467895,0.504601121,-65.10416412,0.1484375,24.03846169,0.55078125,Not found,Not found,Not found,Not found,-38.29574966,188.7950134,5.296750069,N/A,N/A
20,1,1,A,2921,2924.304688,1.991999984,-53.87188339,1.5,2922.5,-13.58867931,0,2921,2.767296791,-26.9359417,0.34096092,3.108257771,98.28271484,1.705426574,-54.08654022,0.05078125,32.55208206,0.25,Not found,Not found,Not found,Not found,-121.9822998,1.755300045,569.703186,N/A,N/A
20,1,1,A,3054.101563,3055.5,1.991999984,-34.95098495,0.6015625,3054.703125,-12.97832775,0,3054.101563,Not found,-17.47549248,Not found,Not found,0.330654502,0.207250223,-60.09615326,0.05078125,24.03846169,0.64453125,Not found,Not found,Not found,Not found,-41.58592606,7.564121246,132.203064,N/A,N/A
